billedcost,billingaccountid,billingaccountname,billingaccounttype,billingcurrency,billingperiodend,billingperiodstart,chargecategory,chargeclass,chargedescription,chargefrequency,chargeperiodend,chargeperiodstart,commitmentdiscountid,commitmentdiscountname,commitmentdiscountquantity,commitmentdiscountstatus,commitmentdiscounttype,consumedquantity,consumedunit,contractedcost,contractedunitprice,effectivecost,invoiceissuername,listcost,listunitprice,pricingcategory,pricingquantity,pricingunit,providername,publishername,regionid,regionname,resourceid,resourcename,resourcetype,servicecategory,servicename,skuid,skupriceid,subaccountid,subaccountname,subaccounttype,x_accountid,x_accountname,x_accountownerid,x_billedcostinusd,x_billedunitprice,x_billingaccountid,x_billingaccountname,x_billingexchangerate,x_billingexchangeratedate,x_billingprofileid,x_billingprofilename,x_contractedcostinusd,x_costallocationrulename,x_costcenter,x_customerid,x_customername,x_effectivecostinusd,x_effectiveunitprice,x_invoiceid,x_invoiceissuerid,x_invoicesectionid,x_invoicesectionname,x_listcostinusd,x_partnercreditapplied,x_partnercreditrate,x_pricingblocksize,x_pricingcurrency,x_pricingsubcategory,x_pricingunitdescription,x_publishercategory,x_publisherid,x_resellerid,x_resellername,x_resourcegroupname,x_resourcetype,x_serviceperiodend,x_serviceperiodstart,x_skudescription,x_skudetails,x_skuiscrediteligible,x_skumetercategory,x_skumeterid,x_skumetername,x_skumetersubcategory,x_skuofferid,x_skuorderid,x_skuordername,x_skupartnumber,x_skuregion,x_skuservicefamily,x_skuterm,x_skutier,tags
0.000010653,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Azure Data Factory v2 - Cloud - External Pipeline Activity,Usage-Based,1/10/2025 0:00,1/9/2025 0:00,,,,,,0.033333333,Hours,0.000010653,0.00031959,0.000010653,Microsoft,1.25E-05,0.000374,Standard,0.033333333,Hours,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/rqnf-cbjreov-npgvivgl-et-qri/cebivqref/zvpebfbsg.qngnsnpgbel/snpgbevrf/rqnf-cbjreov-npgvivgl-qs-qri/cvcryvarf/cy_cbjreovtrgnpgvivglriragfbcgvzvfrq,RQNF-CBJREOV-NPGVIVGL-QS-QRI/CY_CBJREOVTRGNPGVIVGLRIRAGFBCGVZVFRQ,Data Factory pipeline,Other,Azure Data Factory v2,1075646,1075646,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.00031959,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.00031959,,,696330,Qngnpbz,,,,1,AUD,Standard,1 Hour,Cloud Provider,Microsoft,,,RQNF-CBJREOV-NPGVIVGL-ET-QRI,MICROSOFT.DATAFACTORY/FACTORIES/PIPELINES,,,Azure Data Factory v2 - Cloud - External Pipeline Activity,,1,Azure Data Factory v2,1eb459cb-8b5f-4520-be16-0c52ac6d05ba,Cloud External Pipeline Activity,,MS-AZR-0017P,,,AAD-19285,,,,,"{""application"": ""qrsnhyg"", ""environment"": ""Prod"", ""cost_center"": ""5555637666""}"
0.2149092,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Microsoft Defender CSPM - Standard - Nodes,Usage-Based,1/10/2025 0:00,1/9/2025 0:00,,,,,,24,Units/Hour,0.2149092,0.00895455,0.2149092,Microsoft,0.25152,0.01048,Standard,24,Units/Hour,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/rqnf-abacebq-znantr-et/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/rqnfnqzvafrphevglybtf,rqnfnqzvafrphevglybtf,Storage account,Storage,Storage Accounts,616515395,616515395,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.00895455,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.00895455,,,696330,Qngnpbz,,,,1,AUD,Standard,1/Hour,Cloud Provider,Microsoft,,,RQNF-Abacebq-Znantr-et,Microsoft.Storage/storageAccounts,,,Microsoft Defender CSPM - Standard - Nodes,"{""Cloud"": ""Azure""}",1,Microsoft Defender for Cloud,5c3a13cf-f401-5070-b805-5834ab6dcfd3,Standard Node,Microsoft Defender CSPM,MS-AZR-0017P,,,AAN-64248,,,,,"{""application"": ""qrsnhyg"", ""environment"": ""Prod"", ""cost_center"": ""5555637666""}"
0.000105806,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Tiered Block Blob - All Other Operations - AU East,Usage-Based,1/10/2025 0:00,1/9/2025 0:00,,,,,,188,Units,0.000105806,0.005628,0.000105806,Microsoft,0.00012408,0.0066,Standard,0.0188,Units,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/69q61583-so40-90q7-n792-r407453orr8p/erfbheprtebhcf/cebq-cf-fjbexf-ncc-et-nhrn/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/cebqcffjbexffnnhrn56,cebqcffjbexffnnhrn56,Storage account,Storage,Storage Accounts,1047354,1047354,/fhofpevcgvbaf/69q61583-so40-90q7-n792-r407453orr8p,gsafj-tf-nccf-cebq,Subscription,755032,fip_nalpybhq_fhonhgb@genafcbeg.afj.tbi.nh,fip_nalpybhq_fhonhgb@genafcbeg.afj.tbi.nh,,0.005628,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,,,,,0.005628,,,696339,Genafcbeg Pyhfgre Freivprf,,,,10000,AUD,Standard,10K,Cloud Provider,Microsoft,,,cebq-cf-fjbexf-ncc-et-nhrn,Microsoft.Storage/storageAccounts,,,Tiered Block Blob - All Other Operations - AU East,,1,Storage,176d3774-cdfa-4f76-92c1-abfcd6b085c3,All Other Operations,Tiered Block Blob,MS-AZR-0017P,,,AAA-70102,AU East,,,,"{""application"": ""FLG579710"", ""environment"": ""prod"", ""cost_center"": ""C.5529889.61.566""}"
1.34918086,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Azure Databricks - Standard All-Purpose Photon - DBU,Usage-Based,1/10/2025 0:00,1/9/2025 0:00,,,,,,2.638499444,Hours,1.34918086,0.511344,1.34918086,Microsoft,1.579405767,0.5986,Standard,2.638499444,Hours,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/gff_nanylgvpf_et_qri/cebivqref/zvpebfbsg.qngnoevpxf/jbexfcnprf/qoj-gff-nanylgvpf-qri,qoj-gff-nanylgvpf-qri,Azure Databricks Service,Analytics,Azure Databricks,616451642,616451642,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.511344,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.511344,,,696330,Qngnpbz,,,,1,AUD,Standard,1 Hour,Cloud Provider,Microsoft,,,GFF_Nanylgvpf_et_qri,Microsoft.Databricks/workspaces,,,Azure Databricks - Standard All-Purpose Photon - DBU,,1,Azure Databricks,a93af2e9-6d61-57cd-8496-0f315dc14a3f,Standard All-Purpose Photon DBU,,MS-AZR-0017P,,,AAM-84510,,,,,"{""application"": ""596760"", ""environment"": ""Dev"", ""cost_center"": ""6555672185""}"
0,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Rtn Preference: MGN - Standard Data Transfer In - AU East,Usage-Based,1/10/2025 0:00,1/9/2025 0:00,,,,,,0.000138,GB,0,0,0,Microsoft,0,0,Standard,0.000138,GB,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/pfg-nffrgnv-et-qri57/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/fdyinm79lkmuoi292t,fdyinm79lkmuoi292t,Storage account,Storage,Storage Accounts,1010515,1010515,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0,,,696330,Qngnpbz,,,,1,AUD,Standard,1 GB,Cloud Provider,Microsoft,,,pfg-nffrgnv-et-qri57,Microsoft.Storage/storageAccounts,,,Rtn Preference: MGN - Standard Data Transfer In - AU East,,1,Bandwidth,42bb05e1-6f42-4de1-a6ba-7ffb976cb560,Standard Data Transfer In,Rtn Preference: MGN,MS-AZR-0017P,,,Q5H-00019,AU East,,,,"{""application"": ""qrsnhyg"", ""environment"": ""Dev"", ""cost_center"": ""6555696525""}"
0.023951642,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Standard HDD Managed Disks - Snapshots - LRS - Snapshots - AU East,Usage-Based,1/10/2025 0:00,1/9/2025 0:00,,,,,,0.340464,GB/Month,0.023951642,0.07035,0.023951642,Microsoft,0.028020187,0.0823,Standard,0.340464,GB/Month,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/et-vzntrf/cebivqref/zvpebfbsg.pbzchgr/vzntrf/freire7567e7-7576-67-64-nhfgenyvnrnfg,Freire7567E7-7576-67-64-nhfgenyvnrnfg,Image,Compute,Virtual Machines,1019518,1019518,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.07035,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.07035,,,696330,Qngnpbz,,,,1,AUD,Standard,1 GB/Month,Cloud Provider,Microsoft,,,ET-Vzntrf,Microsoft.Compute/images,,,Standard HDD Managed Disks - Snapshots - LRS - Snapshots - AU East,,1,Storage,c7f0301d-bf22-4299-a802-b109706ca30a,Snapshots LRS Snapshots,Standard HDD Managed Disks,MS-AZR-0017P,,,N9H-00965,AU East,,,,"{""application"": ""qrsnhyg"", ""environment"": ""Prod"", ""cost_center"": ""6555604585""}"
7.55E-06,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Tables - Read Operations,Usage-Based,1/10/2025 0:00,1/9/2025 0:00,,,,,,164,Units,7.55E-06,0.00046029,7.55E-06,Microsoft,8.84E-06,0.000539,Standard,0.0164,Units,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/69q61583-so40-90q7-n792-r407453orr8p/erfbheprtebhcf/cebq-pf-svyrxrrcrefreivpr-et-nhrn/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/cebqpfsvyrxrrcrenhrn,cebqpfsvyrxrrcrenhrn,Storage account,Storage,Storage Accounts,1012339,1012339,/fhofpevcgvbaf/69q61583-so40-90q7-n792-r407453orr8p,gsafj-tf-nccf-cebq,Subscription,755032,fip_nalpybhq_fhonhgb@genafcbeg.afj.tbi.nh,fip_nalpybhq_fhonhgb@genafcbeg.afj.tbi.nh,,0.00046029,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,,,,,0.00046029,,,696339,Genafcbeg Pyhfgre Freivprf,,,,10000,AUD,Standard,10K,Cloud Provider,Microsoft,,,cebq-pf-svyrxrrcrefreivpr-et-nhrn,Microsoft.Storage/storageAccounts,,,Tables - Read Operations,,1,Storage,12da282f-7e96-49e2-983a-9a65da2a4866,Read Operations,Tables,MS-AZR-0017P,,,N9H-00805,,,,,"{""application"": ""gsafj-tf-nccf-cebq"", ""environment"": ""Production"", ""cost_center"": ""C.5523824""}"
0.20736959,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Azure Data Lake Storage Gen2 Hierarchical Namespace - Hot - Read Operations - AU East,Usage-Based,1/10/2025 0:00,1/9/2025 0:00,,,,,,284604,Units,0.20736959,0.00728625,0.20736959,Microsoft,0.242767212,0.00853,Standard,28.4604,Units,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/pfg-oqne-et-qri/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/pfgoqneynaqmbarqri,pfgoqneynaqmbarqri,Storage account,Storage,Storage Accounts,611190330,611190330,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.00728625,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.00728625,,,696330,Qngnpbz,,,,10000,AUD,Standard,10K,Cloud Provider,Microsoft,,,PFG-OQNE-et-qri,Microsoft.Storage/storageAccounts,,,Azure Data Lake Storage Gen2 Hierarchical Namespace - Hot - Read Operations - AU East,,1,Storage,bcb1b183-681e-42b8-896a-c3059f71d4ac,Hot Read Operations,Azure Data Lake Storage Gen2 Hierarchical Namespace,MS-AZR-0017P,,,AAD-44154,AU East,,,,"{""application"": ""qrsnhyg"", ""environment"": ""Dev"", ""cost_center"": ""6555696578""}"
0.001414035,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Tiered Block Blob - LRS - List and Create Container Operations - AU East,Usage-Based,1/10/2025 0:00,1/9/2025 0:00,,,,,,201,Units,0.001414035,0.07035,0.001414035,Microsoft,0.00165423,0.0823,Standard,0.0201,Units,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/223857o9-p7s6-9r07-3o16-9o27sq9n05sp/erfbheprtebhcf/et_gbfpn_ac/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/fdyin01y7owb1uxzkh,fdyin01y7owb1uxzkh,Storage account,Storage,Storage Accounts,1099966,1099966,/fhofpevcgvbaf/223857o9-p7s6-9r07-3o16-9o27sq9n05sp,gsafj-cebtqry-gbfpn-abacebq,Subscription,755032,fip_nalpybhq_fhonhgb@genafcbeg.afj.tbi.nh,fip_nalpybhq_fhonhgb@genafcbeg.afj.tbi.nh,,0.07035,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,,,,,0.07035,,,696339,Genafcbeg Pyhfgre Freivprf,,,,10000,AUD,Standard,10K,Cloud Provider,Microsoft,,,ET_Gbfpn_Ac,Microsoft.Storage/storageAccounts,,,Tiered Block Blob - LRS - List and Create Container Operations - AU East,,1,Storage,af169c6e-0913-4386-8f3c-0928e8891c1c,LRS List and Create Container Operations,Tiered Block Blob,MS-AZR-0017P,,,AAD-37041,AU East,,,,"{""application"": ""GAJ573771"", ""environment"": ""nonprod"", ""cost_center"": null}"
0.2149092,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Microsoft Defender CSPM - Standard - Nodes,Usage-Based,1/10/2025 0:00,1/9/2025 0:00,,,,,,24,Units/Hour,0.2149092,0.00895455,0.2149092,Microsoft,0.25152,0.01048,Standard,24,Units/Hour,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/ebz-syrrg-znvagranapr-et-oyq/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/fdyin8yjmunh8coxsv,fdyin8yjmunh8coxsv,Storage account,Storage,Storage Accounts,616515395,616515395,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.00895455,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.00895455,,,696330,Qngnpbz,,,,1,AUD,Standard,1/Hour,Cloud Provider,Microsoft,,,EBZ-Syrrg-Znvagranapr-et-oyq,Microsoft.Storage/storageAccounts,,,Microsoft Defender CSPM - Standard - Nodes,"{""Cloud"": ""Azure""}",1,Microsoft Defender for Cloud,5c3a13cf-f401-5070-b805-5834ab6dcfd3,Standard Node,Microsoft Defender CSPM,MS-AZR-0017P,,,AAN-64248,,,,,"{""application"": ""qrsnhyg"", ""environment"": ""Build"", ""cost_center"": ""5555637666""}"
5.95E-06,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Files - Read Operations,Usage-Based,1/10/2025 0:00,1/9/2025 0:00,,,,,,31,Units,5.95E-06,0.00191955,5.95E-06,Microsoft,0.000006975,0.00225,Standard,0.0031,Units,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/et-pneabacebq/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/pneqngn56,pneqngn56,Storage account,Storage,Storage Accounts,1009459,1009459,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.00191955,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.00191955,,,696330,Qngnpbz,,,,10000,AUD,Standard,10K,Cloud Provider,Microsoft,,,et-PNEAbaCebq,Microsoft.Storage/storageAccounts,,,Files - Read Operations,,1,Storage,761abab8-259d-4206-a6ae-707ed03fc540,Read Operations,Files,MS-AZR-0017P,,,N9H-00797,,,,,"{""application"": ""gsafj-rqnf-nanylgvpf-abacebq"", ""environment"": ""Dev"", ""cost_center"": ""5555637666""}"
1.92E-06,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Files - List Operations,Usage-Based,1/10/2025 0:00,1/9/2025 0:00,,,,,,1,Units,1.92E-06,0.0191754,1.92E-06,Microsoft,0.000002245,0.02245,Standard,0.0001,Units,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/flqarlzrgeb-qvtvgny-et-qri56/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/flqarlzrgebgffrfgbentr57,flqarlzrgebgffrfgbentr57,Storage account,Storage,Storage Accounts,1019027,1019027,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.0191754,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.0191754,,,696330,Qngnpbz,,,,10000,AUD,Standard,10K,Cloud Provider,Microsoft,,,FlqarlZrgeb-Qvtvgny-et-qri56,Microsoft.Storage/storageAccounts,,,Files - List Operations,,1,Storage,be63f96a-ef4b-42c1-9365-f9fa0e7431d0,List Operations,Files,MS-AZR-0017P,,,N9H-00817,,,,,"{""application"": ""596764"", ""environment"": ""nonprod"", ""cost_center"": ""1555186563""}"
0.61856129,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Microsoft Defender for SQL - Standard Node,Usage-Based,1/10/2025 0:00,1/9/2025 0:00,,,,,,0.032258065,Units/Month,0.61856129,19.1754,0.61856129,Microsoft,0.724193548,22.45,Standard,0.032258065,Units/Month,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/flqarlzrgeb-qvtvgny-et-qri/cebivqref/zvpebfbsg.fdy/freiref/flqarlzrgeb-fie-abacebq56,flqarlzrgeb-fie-abacebq56,SQL server,Databases,Azure SQL Database,1010385,1010385,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,19.1754,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,19.1754,,,696330,Qngnpbz,,,,1,AUD,Standard,1/Month,Cloud Provider,Microsoft,,,FlqarlZrgeb-Qvtvgny-et-qri,Microsoft.Sql/servers,,,Microsoft Defender for SQL - Standard Node,"{""ServiceType"": ""SQLThreatDetection"", ""ResourceCategory"": ""SQLThreatDetection""}",1,Microsoft Defender for Cloud,cb0969aa-aaaa-4d6c-ab4b-7e182fa06aff,Standard Node,SQL Database,MS-AZR-0017P,,,AAA-54514,,,,,"{""application"": ""qrsnhyg"", ""environment"": ""Dev"", ""cost_center"": ""1555186563""}"
0.000181242,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Microsoft Defender for Storage - Standard Transactions,Usage-Based,1/10/2025 0:00,1/9/2025 0:00,,,,,,71,Units,0.000181242,0.025527,0.000181242,Microsoft,0.00021229,0.0299,Standard,0.0071,Units,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/c7c-nanylgvpfercbeg-et/cebivqref/zvpebfbsg.fgbentr/fgbentrnppbhagf/c7cnanylgvpffunerqri,c7cnanylgvpffunerqri,Storage account,Storage,Storage Accounts,611182811,611182811,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.025527,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.025527,,,696330,Qngnpbz,,,,10000,AUD,Standard,10K,Cloud Provider,Microsoft,,,C7C-NanylgvpfErcbeg-et,Microsoft.Storage/storageAccounts,,,Microsoft Defender for Storage - Standard Transactions,"{""Cloud"": ""Azure"", ""StorageService"": ""Blob""}",1,Microsoft Defender for Cloud,8a752c6d-6098-4f15-8828-3716ba46d524,Standard Transactions,Storage,MS-AZR-0017P,,,AAA-97331,,,,,"{""application"": ""qrsnhyg"", ""environment"": ""Prod"", ""cost_center"": ""5555637666""}"
7.73E-06,/providers/Microsoft.Billing/billingAccounts/92487455,Genafcbeg sbe AFJ,Billing Account,AUD,2/1/2025 0:00,1/1/2025 0:00,Usage,,Load Balancer - Standard Data Processed,Usage-Based,1/9/2025 0:00,1/8/2025 0:00,,,,,,0.001208737,GB,7.73E-06,0.0063918,7.73E-06,Microsoft,9.04E-06,0.00748,Standard,0.001208737,GB,Microsoft,Microsoft,australiaeast,Australia East,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3/erfbheprtebhcf/c7c-nace-et/cebivqref/zvpebfbsg.znpuvaryrneavatfreivprf/jbexfcnprf/c7cnacenzyjf,c7cnacenzyjf,Azure Machine Learning workspace,AI and Machine Learning,Azure Machine Learning,1071327,1071327,/fhofpevcgvbaf/n6r3r1ss-4538-976n-4qq3-no3rq59p25p3,gsafj-rqnf-nanylgvpf-abacebq,Subscription,640371,fip-nmher-fhonhgb@GenafcbegPybhq.bazvpebfbsg.pbz,fip-nmher-fhonhgb@genafcbegpybhq.bazvpebfbsg.pbz,,0.0063918,92487455,Genafcbeg sbe AFJ,1,1/1/2025 0:00,92487455,Genafcbeg sbe AFJ,,,C.5564271,,,,0.0063918,,,696330,Qngnpbz,,,,1,AUD,Standard,1 GB,Cloud Provider,Microsoft,,,c7c-nace-et,Microsoft.MachineLearningServices/workspaces,,,Load Balancer - Standard Data Processed,"{""NodeType"": ""Dedicated"", ""PoolName"": ""compute-poorna_c5475b1c-2819-478d-b14e-456b79cb6b27"", ""UsageType"": ""loadbalancers"", ""ConfigType"": ""VirtualMachine"", ""AccountName"": ""bai24499671101746143625a"", ""ClusterType"": ""DSI"", ""SourceEventId"": ""07de0e50-d9ed-9be5-8fc3-f334f4d39c7a"", ""AmlWorkspaceId"": ""d14a23e8-17e5-460f-97fc-0cf6d581f5ce"", ""AMLResourceType"": ""Provisioner.Batch"", ""EmittingService"": ""Machine Learning Service - Non DSVM"", ""Processor_Version"": ""BillingProcessorV2"", ""HostSubscriptionId"": ""638e6bf4-26ad-478e-9cec-b47a06e84c00"", ""PoolAllocationMode"": ""BatchService"", ""SourceResourceProvider"": ""Batch""}",1,Load Balancer,dfc7cc11-fbe2-41c8-b6fa-24a574223938,Standard Data Processed,Standard,MS-AZR-0017P,,,AAA-21854,,,,,"{""application"": ""gsafj-rqnf-nanylgvpf-abacebq"", ""environment"": ""Dev"", ""cost_center"": ""5555637666""}"
